fala,situacao
"Sr. Presidente, primeiro, eu entendo que o plano de trabalho da Senadora Eliziane é o plano mais os anexos. No entanto, eu compreendi o acordo que foi feito - e vou respeitá-lo, porque acordo é acordo -, que se baseou, inclusive, numa questão regimental, e eu também respeito o Regimento, que é a necessidade de ter as 48 horas para todos os requerimentos, e por isso a necessidade de votá-los na próxima semana, para todos. E, por isso, o acordo também foi construído a partir da compreensão regimental da necessidade de nós todos termos conhecimento total de todos os requerimentos e de cumprir o acordado. Então, nós votaremos o plano de trabalho da Senadora Eliziane, que, na minha opinião, foi muito bem construído - e, repito, um plano de trabalho extremamente bem construído na medida em que ela reconhece um processo.       13:40   R   Aliás, eu, por mim, ia até mais para trás, porque a questão democrática no Brasil esteve sob risco durante alguns anos aqui. E é importante dizer isto, porque eu ouvi muita coisa nesta Comissão hoje; coisas, inclusive, desqualificadas. Ouvimos palavras de baixo calão. Inclusive, eu queria aqui realçar, Presidente, que todos nós aqui temos história. E eu quero dizer que, para me chamar de mentirosa, tem que comer muito feijão, porque quem está saindo das fraldas agora não pode me chamar de mentirosa, até porque quem me conhece sabe que eu não uso mentira; eu uso argumentos. E eu tenho história, tenho ideias e não me falta coragem para enfrentar qualquer debate neste Parlamento. E, por isso, eu quero dizer que, para conhecer os 24 processos do Sr. Jair Bolsonaro, é preciso ir ler. E eu posso citar alguns aqui, que, aliás, são base de golpes. Ele está acusado... Vou citar alguns: processo de milícias digitais, atos golpistas de 8 de janeiro, joias sauditas, fraude em cartão de vacinação, apologia ao estupro, pandemia, vazamento de inquéritos, interferência na Polícia Federal, uso eleitoreiro de programas sociais, rede de desinformação e urnas eletrônicas. São alguns deles. Isso tudo aqui faz parte de um conjunto de inquéritos pelos quais o Sr. Jair Bolsonaro hoje é réu. E, quando eu falei... É importante também que conheço a língua portuguesa, porque uma frase que vem depois de uma vírgula se refere ao sujeito que vem imediatamente antes da vírgula. Então, quando eu falo, eu não estou mentindo, eu estava falando claramente do ex-Presidente Jair Bolsonaro. Então, quem sai de fralda neste momento que chega aqui ao Congresso Nacional não tem estofo para me chamar de mentirosa, como foi falado aqui. Além disso, quero dizer, Presidente, que aqui, nesta Comissão, repito, não há Governo e oposição; há quem defende a democracia e quem é contra a democracia. Então, quando a gente realça... (Intervenção fora do microfone.)",1
"... quando a gente realça - e eu não estou aqui brincando e não gosto de piadinha quando eu estou falando -, quando a gente realça aqui o processo de desconstrução da democracia, a gente está falando de um processo antigo. Basta olhar o 7 de setembro de 2021. Basta olhar o que foi a apologia ao AI-5. Tem processo de cassação na Comissão da Câmara por apologia ao AI-5 e à tortura. A gente fala aqui de quem fala com brilho nos olhos do Brilhante Ustra, torturador. Nós não estamos brincando aqui de falar de democracia. Então, nós vamos investigar isso aqui com seriedade. (Soa a campainha.)",1
"Não é para fazer lacração, não é para fazer brincadeirinha, não é para interromper quem fala. Nós estamos falando aqui de falas íntegras e sérias de quem defende a democracia, de quem está num partido que já perdeu gente que morreu defendendo a democracia. Nós estamos falando aqui de liberdade e de democracia a sério. A Senadora Eliziane buscou um processo de 30 de outubro para cá, que ainda é curto, Senadora. Devia até ser mais longa essa apuração. Por isso, seu plano de trabalho é importante, e nós temos que fazer o relatório e as oitivas a começar deste processo, e não invertendo o processo. A gente não pode botar aqui quem não é investigado, quem não está indiciado e quem não está em inquérito para começar a falar, inclusive Ministro de Estado. Ministro de Estado tem que vir aqui convidado quando ele puder vir. Não é indiciado, não é investigado, e não é ele o alvo da nossa investigação.       13:44   R   Obrigada, Presidente. (Palmas.)",1
"Sr. Presidente, Srs. Senadores, Deputadas, Senadoras, Deputados, eu também vou falar com a minha história. Eu tenho uma história neste país de lutas, uma história de bandeiras e de causas. Eu estou Vice, Segundo-Vice aqui nesta Comissão. De igual modo a todos os senhores que compõem a Comissão, eu também só recebi essa proposição de trabalho hoje. Nem o mais capacitado e o mais douto de todos conseguiria absorver. Combinamos que reuniríamos ontem. A Senadora Eliziane tem as suas razões por não ter chegado, mas eu estou aqui desde domingo e o Presidente desde ontem, 8h da manhã. Nós estamos com uma proposta de um plano de trabalho com anexos, anexos dos quais muitos não tenho conhecimento, e com outros eu não concordo, visto que parece que a maioria pensa da mesma forma. Então vamos votar essa proposição sem os anexos, até porque as propostas a serem votadas hoje, feitas ontem meia-noite pelo Presidente, não têm 48 horas, como pede o Regimento Interno; não estão aptas a serem votadas. Observemos a proposição, segundo Chico Alencar, um plano de viagem, e aí nesse plano de viagem cabem, sim, as sub-relatorias, a visita nessa viagem a algumas ilhas, dentro de uma viagem e dentro dessa CPI do Narcotráfico, que eu reputo, assim, 60% do sucesso dela à Deputada Laura Carneiro, que foi minha grande companheira em batalhas perigosíssimas e que foi sub-relatora em alguns dos momentos mais graves. Eu indicava ela para os mais graves, e ela topava. Ia, resolvia e trazia todos os relatórios, visto que corremos risco de vida. Ela era sub-relatora do Acre, junto com Wanderley Martins. Foi lá escavar o cemitério de Hildebrando Pascoal, que matava gente. Então sub-relatoria é muito importante. Então aqui, com muita humildade, serenidade e dignidade, eu peço à Relatora Eliziane Gama, e até com um sentimento humano pela cristã que ela é... Nós ouvimos aqui muitos deboches de senhorinhas com a bandeira na mão. Não deboche de pessoas que deram a vida a este país, muitas nem aposentadas foram. Tem uma delas lá no meu gabinete agora, a que ia ser presidente, a irmã Ilda. Se realmente tivesse havido um golpe, ela ia assumir. Então, se o deboche é em cima da irmã Ilda, eu não consigo compreender. Tem pessoas presas inocentes, ou não tem? Agora, também discordo, Presidente, com todo respeito a você, com quem tenho tido um bom relacionamento, de ir pedir benção para o Ministro Alexandre de Moraes. Uma CPI tem poder de polícia e poder de Justiça. O que está lá pode vir para cá, sendo requerido por esta Comissão, sem que tenha que ir lá conversar para ver se concorda, se não concorda.       13:48   R   Então, eu penso que, na próxima semana, nós teremos tempo de destrinchar os anexos, pegar os anexos e estudá-los, porque tem muita coisa com que ela concorda e com que eu não concordo. Tem coisas que eu vou propor que vão ser derrubadas aqui, porque as pessoas não vão concordar, e também deixarei de concordar com umas e concordarei com outras. Eu penso que tirar os anexos... A proposição feita ontem à meia-noite pelo Presidente e que não completa 48 horas, segundo o Regimento, deve ser retirada também, para que nós tenhamos, na próxima semana... (Soa a campainha.)",0
"... a possibilidade de fazermos essa votação. Quero me referir aqui a uma frase bem falada da Senadora Soraya: é preciso que esta CPI, se nada souber no final, tenha pelo menos conhecimento de quem mandou abrir a Esplanada dos Ministérios. Uma frase bem falada, bem colocada, e fica nesta primeira reunião: quem mandou abrir? Estamos falando de quem preparou um golpe? Precisamos saber quem são os omissos dentro desse processo. Então, começou a Senadora Jandira - Deputada Jandira; não vai ser Senadora porque não quer -, a Deputada Jandira dizendo o seguinte: não tem oposição e nem situação. É verdade! Vamos investigar com seriedade e responder à sociedade. Não vamos falar que aqui tem democrata ou antidemocrata. Eu sou democrata, eu sou um democrata! Eu luto pela democracia, não sou antidemocrata! Agora, no Brasil virou...",0
"... e praticaram crime aqui, crime de bandolagem aqui dentro, quem veio aqui fazer anarquia que pague.",0
"Eu vou concluir, Presidente.",0
"Sr. Presidente, isso foi explicado. O tempo é igual para todo mundo.",1
Muito obrigado.,0
"E é dessa forma que nós temos que fazer. E, na próxima semana, V. Exa... Foi uma proposição de que eu participei.",0
Está ofendendo V. Exa. a minha palavra?,0
"Presidente, o Governo orienta o voto ""sim"".",1
"O Governo orientou, o Governo orientou! (Intervenções fora do microfone.)",0
Pois é. Eu não sou...,0
"Então, está esclarecido. Quem falou pela oposição foi o Senador Magno Malta, que...",0
"É ""não"", da oposição. (Intervenções fora do microfone.)",0
"O Governo orienta o voto ""sim"". (Intervenções fora do microfone.)",1
"A minha orientação é ""não"". (Intervenções fora do microfone.)",0
"Se a orientação da oposição é ""não""...",0
"A minha orientação é ""não"".",0
"Sim, o Governo orientou...",0
"Presidente, na hora de votar, não deveria abrir os microfones, para esperar a votação.",1
"Presidente, nós estamos em votação. Então, deveria estar em votação. E não abrir os microfones para encaminhamento. (Intervenções fora do microfone.)",1
"Presidente, terça, quarta e quinta não dá, Presidente. Três dias não dá.",1
Sr. Presidente...,1
"Sr. Presidente, Senador Otto Alencar, tem acordo para a formação da chapa, inclusive com os membros de oposição. Só um rápido esclarecimento: nos termos do Regimento Interno do Senado, art. 10, §2º - perdão -, nos temos do Regimento Comum do Congresso Nacional, art. 10, §2º, se diz o seguinte: §2º As Comissões Mistas reunir-se-ão dentro de 48 (quarenta e oito) horas de sua constituição, sob a presidência do mais idoso de seus componentes, para a eleição do Presidente e do Vice-Presidente, sendo, em seguida, designado, pelo Presidente eleito, um funcionário do Senado Federal ou da Câmara dos Deputados para secretariá-la. Obviamente, o §2º do art. 10 fala no singular: a designação do Vice-Presidente. Entretanto, foi estabelecido, no melhor sentido para a convivência dos membros desta Comissão Parlamentar Mista de Inquérito, um acordo no sentido da eleição do Presidente, de um Primeiro e de um Segundo-Vice-Presidente e designação, por conseguinte, de um Relator. Há um compromisso... Nós acabamos de concluir uma consulta à Secretaria-Geral do Congresso Nacional, a qual autorizou que, por acordo - e não ocorrendo divergência nesse acordo -, nós possamos proceder a essa eleição do Presidente, do Primeiro e do Segundo-Vice e, da parte do Presidente, a designação da relatoria, e, posteriormente, na primeira sessão do Congresso Nacional se fará, neste termo regimental, o ajuste necessário, somente modificando do singular Vice-Presidente para Vice-Presidentes, em função... Vices-Presidente para o cumprimento desse acordo. Como o próprio Regimento Comum do Congresso Nacional, assim como os Regimentos do Senado e da Câmara falam da soberania do Plenário, e a soberania do Plenário, em acordo com o Governo e a Oposição, deliberou e encaminhou nesse sentido, nós comunicamos a existência da chapa com o Deputado Arthur Maia, na condição de Presidente; o Senador Cid Gomes, como Primeiro-Vice-Presidente; o Senador Magno Malta, como Segundo-Vice-Presidente; e a designação, pelo Presidente, da Senadora Eliziane Gama, posteriormente, na condição de Relatora indicada pelo Senado. É esse o acordo que tem e que nós gostaríamos de comunicar.",1
